date,ticker,group,open,close,high,low,volume,ingest_date,ma30,ma30_slope_pct,ma30_slope_signal,ma30_slope_signal_confirmed,price_to_ma_pct,price_vs_ma_signal,price_vs_ma_breakout,price_vs_ma_signal_confirmed,bench_close,rs_ratio,rs_slope_pct,rs_slope_signal,rs_slope_signal_confirmed,recent_avg_vol,vol_factor,recent_max_vol,vol_rank_pct,up_week,vol_on_up,vol_on_down,accumulation_score,breakout_volume_ok,accumulation_confirmed,distribution_confirmed,stage_score_core,stage_label_core,stage_reason,market_stage_core,market_score_core,market_alignment_state,market_multiplier,base_quality_score,momentum_confirmed,stage_score_adj,stage_label_adj,stage_label_override_reason
2025-11-24,LLY,Leader,1056.77,1075.47,1111.99,1049.38,15504517,2025-12-20,797.2094375868767,0.8261030655005078,rising,unconfirmed_rising,34.90432366874729,above,False,above,681.3942763692,1.5783372964777853,5.861447742276201,rising,rising,21756661.5,0.7126330940066333,51947481,0.2984652326067553,True,0,0,0.125,False,False,False,0.6,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.35,True,0.5950000000000001,Stage 1,
2025-12-01,LLY,Leader,1074.38,1010.31,1084.15,1004.0,16154093,2025-12-20,806.5369543827468,0.9534582979788325,rising,rising,25.265184007991714,above,False,above,683.6875596125,1.477736410141239,3.32781113308201,rising,rising,18461720.0,0.8750047666197949,51947481,0.31096970804031865,False,0,0,0.125,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.24852613291443362,True,0.6318820906331548,Stage1_watch,base_quality
2025-12-08,LLY,Leader,1010.74,1027.51,1031.5608,977.12,16362949,2025-12-20,815.6316465807433,1.0126057463065274,rising,rising,25.977210951473523,above,False,above,679.7690365054,1.5115575214815447,1.9117322049017584,rising,rising,16786427.75,0.9747725509973377,51947481,0.3149902302288729,True,0,0,0.125,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.2576810837220729,True,0.6326144866977659,Stage1_watch,base_quality
2025-12-15,LLY,Leader,1032.55,1071.44,1079.26,1032.55,21871945,2025-12-20,827.6414417351099,1.1494749282198546,rising,rising,29.457026433304062,above,False,above,680.59,1.5742811384240145,0.574234973699256,rising,rising,17473376.0,1.2517297744866247,51947481,0.4210395687906407,True,0,0,0.125,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.32516725950088876,True,0.6380133807600712,Stage1_watch,base_quality
2025-10-27,LRCX,Leader,155.886288357,157.204143491,164.9515342791,154.0293106681,54128787,2025-12-20,101.66812566136667,2.707290527670946,rising,rising,54.62480739992308,above,False,above,680.0681604067,0.23115939348930475,3.81164258195993,rising,rising,57442260.25,0.9423164541997632,112014902,0.4832284458008989,True,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 3,0.5,watch,0.6,0.1,True,0.44000000000000006,Stage1_watch,market_restriction
2025-11-03,LRCX,Leader,159.730032498,159.091072433,166.6487719518,152.9460736829,50879816,2025-12-20,104.73559833791,2.8227941701140895,rising,rising,51.897802616949896,above,False,above,669.0105468553,0.23780054467124825,1.7998784855653471,rising,rising,53083698.5,0.9584828758681915,112014902,0.4542236353516606,True,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.6200000000000001,Stage1_watch,base_quality
2025-11-10,LRCX,Leader,164.2876148366,148.0190925567,166.8783982251,145.1337885132,56895012,2025-12-20,107.55724589920668,2.995457299939468,rising,rising,37.6188943099293,above,False,above,669.9677433394,0.22093465547895008,1.9361416791454575,rising,rising,55227331.25,1.0301966564788516,112014902,0.5079235975227653,False,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.6200000000000001,Stage1_watch,base_quality
2025-11-17,LRCX,Leader,147.0706362102,142.418208237,154.1191644272,135.2798262609,61362813,2025-12-20,109.93842711607667,2.965240438479953,rising,rising,29.543610885600614,above,False,above,657.1054155835,0.21673570915639875,0.32509307409099625,flat,unconfirmed_flat,55816607.0,1.0993648001570573,112014902,0.5478093709353065,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-11-24,LRCX,Leader,145.3634147866,155.7465158428,156.7149396913,144.1953159178,46104867,2025-12-20,112.66118451928,2.901967166552594,rising,rising,38.243279180281206,above,False,above,681.3942763692,0.22857033180949676,0.3848100154557604,flat,unconfirmed_flat,53810627.0,0.8567985465027196,112014902,0.4115958339185977,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-12-01,LRCX,Leader,154.598384476,158.7,161.05,153.0009843135,44761674,2025-12-20,115.45456280844333,2.7120470761890765,rising,rising,37.45667225236253,above,False,above,683.6875596125,0.2321235742390104,0.08342129083759257,flat,flat,52281091.5,0.8561732878128606,112014902,0.399604634747616,True,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.74,Stage 1,
2025-12-08,LRCX,Leader,161.98,160.52,169.69,159.0896,48949469,2025-12-20,118.00812529456333,2.5344824810819286,rising,rising,36.02453186958239,above,False,above,679.7690365054,0.23613902866951908,-0.1397403024476809,flat,flat,50294705.75,0.9732529153925908,112014902,0.4369906871855318,True,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.69,Stage 1,
2025-12-15,LRCX,Leader,163.4,172.27,173.58,153.6,82702497,2025-12-20,121.06500008383667,2.5117329979401455,rising,rising,42.295461017390856,above,False,above,680.59,0.25311861766996285,2.9134371989983396,rising,unconfirmed_rising,55629626.75,1.4866628059840434,112014902,0.7383169160831833,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-10-27,MAGS,Theme,66.86,67.96,69.14,66.775,24611310,2025-12-20,56.76366666666666,1.1703351007291223,rising,rising,19.724471639722598,above,False,above,680.0681604067,0.09993115978162834,0.4633979838446728,flat,flat,16668915.0,1.4764794229258473,30389377,0.8098655658521726,True,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 3,0.5,watch,0.6,0.3193398235341435,False,0.5119339823534143,Stage 1,
2025-11-03,MAGS,Theme,68.76,65.65,69.09,64.44,20612175,2025-12-20,57.45666666666667,1.2233891919179471,rising,rising,14.260022045599586,above,False,above,669.0105468553,0.09812999258171547,0.3252508395254716,flat,flat,18378319.75,1.1215483939983142,30389377,0.6782690872537466,False,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.69,Stage 1,
2025-11-10,MAGS,Theme,66.84,64.89,67.59,63.31,18060264,2025-12-20,58.20366666666667,1.3010381467068424,rising,rising,11.48782150036366,above,False,above,669.9677433394,0.09685540930158971,0.08721544742155857,flat,flat,19623962.0,0.9203169064432555,30389377,0.5942953025986679,False,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.69,Stage 1,
2025-11-17,MAGS,Theme,64.71,63.46,66.11,62.36,27925750,2025-12-20,58.769333333333336,1.2870665507582348,rising,rising,7.981486943303762,above,False,above,657.1054155835,0.0965750677060673,-0.11001688888407374,flat,flat,22802374.75,1.2246860384574638,30389377,0.9189313094506676,False,0,0,0.0,True,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.69,Stage 1,
2025-11-24,MAGS,Theme,64.33,66.76,66.78,64.23,12968253,2025-12-20,59.39333333333334,1.2585977533988406,rising,rising,12.403187787630486,above,False,above,681.3942763692,0.09797558082778408,0.09115903924130653,flat,flat,19891610.5,0.6519458542585076,30389377,0.4267363888374546,True,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.69,Stage 1,
2025-12-01,MAGS,Theme,66.195,67.62,67.77,66.07,11265331,2025-12-20,60.05100000000001,1.1582526381312053,rising,rising,12.604286356596884,above,False,above,683.6875596125,0.09890482728444792,-0.20540790268484344,flat,flat,17554899.5,0.6417200508610146,30389377,0.37069963625776203,True,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.69,Stage 1,
2025-12-08,MAGS,Theme,67.38,66.15,67.53,65.55,12300385,2025-12-20,60.50800000000001,1.0621337819806251,rising,rising,9.324386857936133,above,False,above,679.7690365054,0.09731246415704391,-0.1666215197134112,flat,flat,16114929.75,0.7632912579094551,30389377,0.4047593670643528,False,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.69,Stage 1,
2025-12-15,MAGS,Theme,66.76,67.12,67.135,65.3011,12504845,2025-12-20,61.040666666666674,0.9748526725120421,rising,rising,9.959480564869317,above,False,above,680.59,0.0986203147269281,0.3644412713889422,flat,flat,12259703.5,1.019995711968075,30389377,0.41148737599984364,True,0,0,0.0,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.69,Stage 1,
2025-10-27,MARA,Leader,20.37,18.27,20.47,17.65,176180276,2025-12-20,16.26966666666667,1.2865522580082438,rising,rising,12.29486365219527,above,False,above,680.0681604067,0.0268649542261676,1.9812042723374372,rising,rising,241678289.75,0.7289867707283376,607014586,0.29024059728278095,False,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 3,0.5,watch,0.6,0.3446628440313216,False,0.4595730275225058,Stage1_watch,market_restriction
2025-11-03,MARA,Leader,18.605,15.87,18.6888,14.805,226092604,2025-12-20,16.381666666666668,1.3030191378226648,rising,rising,-3.1234103164106326,below,False,unconfirmed_below,669.0105468553,0.023721599120667545,-3.1792009465200546,falling,unconfirmed_falling,220793341.25,1.0240010080014132,607014586,0.3724665093962009,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.14,False,0.35400000000000004,Stage 3,
2025-11-10,MARA,Leader,16.56,11.99,16.62,11.96,232838057,2025-12-20,16.359333333333336,1.024718330977168,rising,rising,-26.708504829047648,below,False,unconfirmed_below,669.9677433394,0.017896383996394833,-7.503948870582998,falling,unconfirmed_falling,207311721.5,1.1231302085347836,607014586,0.3835790150189241,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.14,False,0.35400000000000004,Stage 3,
2025-11-17,MARA,Leader,12.015,10.07,12.27,9.71,267160571,2025-12-20,16.21833333333333,0.5273705305347485,rising,rising,-37.90977289076147,below,False,below,657.1054155835,0.015324786192878944,-9.625037326850853,falling,falling,225567877.0,1.184391033657687,425368225,0.6280689419149726,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.14,False,0.35400000000000004,Stage 3,
2025-11-24,MARA,Leader,10.375,11.81,11.98,10.12,174551386,2025-12-20,16.12933333333333,0.11473229132025117,flat,unconfirmed_flat,-26.77936678515333,below,False,below,681.3942763692,0.017332109190774866,-8.020581751792463,falling,falling,225160654.5,0.7752304077620276,425368225,0.4103536083354604,True,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.095,Stage 4,
2025-12-01,MARA,Leader,11.08,11.74,12.59,10.62,205862700,2025-12-20,15.995333333333331,-0.33723288737733387,flat,unconfirmed_flat,-26.60359271454173,below,False,below,683.6875596125,0.01717158639928155,-7.216366531117554,falling,falling,220103178.5,0.9353008957115083,415057485,0.4959859957711641,False,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.095,Stage 4,
2025-12-08,MARA,Leader,12.03,11.52,12.87,11.1745,200315448,2025-12-20,15.838999999999999,-0.6625292501780475,falling,unconfirmed_falling,-27.26813561462213,below,False,below,679.7690365054,0.01694693253347159,-5.711812726228475,falling,falling,211972526.25,0.9450066550782545,415057485,0.4826209747789514,False,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.095,Stage 4,
2025-12-15,MARA,Leader,11.48,10.18,11.51,9.61,233220132,2025-12-20,15.687333333333331,-0.8215493703899963,falling,unconfirmed_falling,-35.106880285580715,below,False,below,680.59,0.014957610308702742,-3.2842094674366593,falling,falling,203487416.5,1.1461157451964603,415057485,0.561898388605135,False,0,0,0.0,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.095,Stage 4,
2025-10-27,MDB,Leader,339.29,359.82,362.15,330.0,7301257,2025-12-20,241.73666666666665,2.3055404759085283,rising,rising,48.84791991285284,above,False,above,680.0681604067,0.5290940246119116,1.9303671583913096,rising,unconfirmed_rising,6524808.5,1.1189994311710452,47328840,0.15426655290938887,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 3,0.5,watch,0.6,0.1,False,0.43,Stage 1,
2025-11-03,MDB,Leader,385.04,361.04,385.44,339.0,11576534,2025-12-20,248.3633333333333,2.4557607137959647,rising,rising,45.36767370384789,above,False,above,669.0105468553,0.5396626431333215,2.421030945163951,rising,unconfirmed_rising,7480143.25,1.5476353343901537,47328840,0.24459788154537487,True,1,0,0.125,True,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-11-10,MDB,Leader,363.32,352.61,377.84,337.0,7515616,2025-12-20,254.8083333333333,2.5989410418705297,rising,rising,38.38244432089481,above,False,above,669.9677433394,0.5263089208481053,1.796626566978266,rising,rising,8012115.25,0.9380314393255889,47328840,0.1587956941264565,False,0,0,0.125,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.6200000000000001,Stage1_watch,base_quality
2025-11-17,MDB,Leader,349.82,321.18,353.29,309.935,6968295,2025-12-20,259.73099999999994,2.614375291135124,rising,rising,23.658708432955667,above,False,above,657.1054155835,0.4887800227834021,0.330405931391822,flat,unconfirmed_flat,8340425.5,0.8354843526868023,47328840,0.14723147662186523,False,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.35,False,0.63,Stage 1,
2025-11-24,MDB,Leader,325.05,332.37,336.24,322.53,6412170,2025-12-20,265.0886666666666,2.571398972848164,rising,rising,25.380690234462467,above,False,above,681.3942763692,0.48777926602352595,-0.25099489829215266,flat,unconfirmed_flat,8118153.75,0.7898556984092596,47328840,0.13548124145869622,True,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.35,False,0.63,Stage 1,
2025-12-01,MDB,Leader,326.43,409.62,419.5,321.2593,21677141,2025-12-20,272.7913333333333,2.569297169095846,rising,rising,50.158729382898315,above,False,above,683.6875596125,0.5991333237541491,2.647518054796066,rising,unconfirmed_rising,10643305.5,2.0366925481937916,47328840,0.45801124641973057,True,1,0,0.25,True,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.35,False,0.63,Stage 1,
2025-12-08,MDB,Leader,413.0,419.0,432.55,411.28,7586779,2025-12-20,280.38166666666655,2.5783462400515322,rising,rising,49.43915733910331,above,False,above,679.7690365054,0.6163858273892878,2.8433757730757807,rising,unconfirmed_rising,10661096.25,0.7116321644690151,47328840,0.16029928052324968,True,0,0,0.25,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.35,False,0.63,Stage 1,
2025-12-15,MDB,Leader,420.79,430.64,431.56,408.0,8489827,2025-12-20,288.5413333333333,2.6477156032311853,rising,rising,49.247248227868006,above,False,above,680.59,0.6327451182062621,4.044628283580801,rising,rising,11041479.25,0.7689030434939231,47328840,0.17937957068037164,True,0,0,0.25,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.35,False,0.6400000000000001,Stage1_watch,base_quality
2025-10-27,META,Leader,749.1226126675,647.8247448054,758.5399770846,645.0469969986,195726753,2025-12-20,688.7296146648865,0.6112143308257397,rising,unconfirmed_rising,-5.939176853806343,below,False,unconfirmed_below,680.0681604067,0.952587964738685,-3.0827472188186578,falling,falling,90949807.0,2.1520304380634916,195726753,1.0,False,0,1,-0.125,True,False,False,0.1,Stage 4, |  |  | ,Stage 3,0.5,watch,0.6,0.06666666666666667,False,0.06666666666666667,Stage 4,
2025-11-03,META,Leader,655.4685472235,621.2063269731,658.7957495336,600.7129429738,134018637,2025-12-20,691.3581024545,0.6012346389246496,rising,rising,-10.146952097956628,below,False,unconfirmed_below,669.0105468553,0.9285448934894899,-2.5467458811525496,falling,falling,105903091.25,1.2654837117419837,195726753,0.684723140530513,False,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.03333333333333333,False,0.3433333333333334,Stage 3,
2025-11-10,META,Leader,630.5787278465,608.9662512056,634.4855601935,594.7178038223,98738450,2025-12-20,694.9784431661799,0.6083108764458708,rising,rising,-12.376238832491829,below,False,below,669.9677433394,0.9089486132127151,-3.2040810578022056,falling,falling,118193261.25,0.8353983040636338,195726753,0.5044708936647,False,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.03333333333333333,False,0.3433333333333334,Stage 3,
2025-11-17,META,Leader,608.5415955157,593.7685734567,611.1944445902,580.7791052952,108402329,2025-12-20,696.5692822663233,0.5322733887488031,rising,rising,-14.75814558964702,below,False,below,657.1054155835,0.9036123571275733,-3.287192106602473,falling,falling,134221542.25,0.8076373373663869,195726753,0.5538452323888498,False,0,0,-0.125,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.03333333333333333,False,0.3433333333333334,Stage 3,
2025-11-24,META,Leader,598.2349521245,647.425068862,647.5249878479,597.1459350976,75010589,2025-12-20,698.2940547124666,0.42028101580016297,flat,unconfirmed_flat,-7.284751389071001,below,False,below,681.3942763692,0.9501475009619915,-2.606630506510825,falling,falling,104042501.25,0.7209610312977746,195726753,0.3832413701769221,True,0,0,-0.125,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.03333333333333333,False,0.08833333333333333,Stage 4,
2025-12-01,META,Leader,639.03187405,672.8744345599,675.5522633808,637.0334943329,86887579,2025-12-20,701.0178009113299,0.35683629641575443,flat,unconfirmed_flat,-4.014643610311073,below,False,below,683.6875596125,0.984184113195319,0.663374924441785,rising,unconfirmed_rising,92259736.75,0.9417713735238898,195726753,0.44392285504271356,True,0,0,-0.125,False,False,False,0.1,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.03333333333333333,False,0.08833333333333333,Stage 4,
2025-12-08,META,Leader,668.7977399369,643.7080825881,710.423989445,638.092635583,69116547,2025-12-20,701.1779102609099,0.28407297959037636,flat,flat,-8.19618342674619,below,False,below,679.7690365054,0.9469511672630979,0.3964541489089861,flat,unconfirmed_flat,84854261.0,0.8145324251895848,195726753,0.3531277453930889,False,0,0,-0.125,False,False,False,0.25,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.0,False,0.2125,Stage 4,
2025-12-15,META,Leader,645.7,658.77,671.0,638.7001,115174201,2025-12-20,702.2817580394199,0.21017385344982956,flat,flat,-6.195769367681271,below,False,below,680.59,0.9679395818334092,1.2980044804114537,rising,unconfirmed_rising,86547229.0,1.330767054367506,195726753,0.5884438342468186,True,0,0,-0.125,False,False,False,0.25,Stage 4, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.0,False,0.2125,Stage 4,
2025-10-27,MP,Leader,67.43,63.09,67.7778,61.45,72910601,2025-12-20,49.91099999999998,3.775822919478532,rising,rising,26.405000901604915,above,False,above,680.0681604067,0.09277011286967235,-2.16004187056639,falling,unconfirmed_falling,104670602.0,0.6965719085097074,206854519,0.35247284590384026,False,0,0,0.25,False,False,False,0.7,Stage 1, |  |  | ,Stage 3,0.5,watch,0.6,0.35,False,0.45499999999999996,Stage 1,
2025-11-03,MP,Leader,62.205,58.6,62.205,50.5,74646381,2025-12-20,51.10833333333332,3.479013215319351,rising,rising,14.65840534811678,above,False,above,669.0105468553,0.08759204212168357,-3.6513879133973424,falling,falling,94633045.0,0.7887982575219893,206854519,0.36086415399994237,False,0,0,0.25,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.31666666666666665,False,0.6266666666666666,Stage 1,
2025-11-10,MP,Leader,61.55,58.64,65.9499,54.9,58232232,2025-12-20,52.18466666666666,3.063856744035295,rising,rising,12.370172592204627,above,False,above,669.9677433394,0.08752660196401943,-5.450675140343221,falling,falling,70647513.75,0.8242644207702213,206854519,0.28151297966084077,True,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.31666666666666665,False,0.6266666666666666,Stage 1,
2025-11-17,MP,Leader,58.11,55.27,66.2,53.22,66129744,2025-12-20,53.21333333333333,2.604533933704319,rising,rising,3.8649461287897866,above,False,above,657.1054155835,0.08411131408941601,-6.2063324539674944,falling,falling,67979739.5,0.9727860754747376,206854519,0.319692044049567,False,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.31666666666666665,False,0.6266666666666666,Stage 1,
2025-11-24,MP,Leader,56.78,61.95,62.298,55.98,24978339,2025-12-20,54.444666666666656,2.415974747821318,rising,rising,13.785249856123064,above,False,above,681.3942763692,0.09091652534873014,-2.6596800615139533,falling,falling,55996674.0,0.44606826112565184,206854519,0.1207531704927365,True,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.31666666666666665,False,0.6266666666666666,Stage 1,
2025-12-01,MP,Leader,60.44,62.09,63.89,57.24,35741302,2025-12-20,55.78266666666666,2.352854748118322,rising,rising,11.306977077706362,above,False,above,683.6875596125,0.090816337268432,-0.42120798192519315,flat,unconfirmed_flat,46270404.25,0.7724441266363045,206854519,0.17278472896209726,True,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.31666666666666665,False,0.6266666666666666,Stage 1,
2025-12-08,MP,Leader,61.08,56.66,61.4655,55.76,28863271,2025-12-20,56.96099999999999,2.2902983857818384,rising,rising,-0.5284317339934251,near,False,unconfirmed_near,679.7690365054,0.08335184004743926,-0.9681706172242895,falling,unconfirmed_falling,38928164.0,0.7414495839053699,206854519,0.13953415733692529,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.3566666666666667,False,0.3756666666666667,Stage 3,
2025-12-15,MP,Leader,57.07,53.97,57.82,51.41,31986318,2025-12-20,58.10366666666666,2.2684824405636412,rising,rising,-7.114295712835099,below,False,unconfirmed_below,680.59,0.07929884365036217,-1.8800588915903613,falling,unconfirmed_falling,30392307.5,1.0524478274642357,206854519,0.15463195174382435,False,0,0,0.0,False,False,False,0.4,Stage 3, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.3566666666666667,False,0.3756666666666667,Stage 3,
2025-10-27,MRVL,Leader,86.04,93.74,97.57,85.2001,83985282,2025-12-20,71.37515277112334,1.1559796847237165,rising,unconfirmed_rising,31.334219767757798,above,False,above,680.0681604067,0.13783912474882049,1.8881884800842212,rising,rising,84020509.0,0.9995807333183377,175951591,0.47732038978834807,True,0,0,0.0,False,False,False,0.6,Stage 1, |  |  | ,Stage 3,0.5,watch,0.6,0.18000000000000002,False,0.378,Stage 1,
2025-11-03,MRVL,Leader,93.385,90.92,98.13,85.11,94020279,2025-12-20,72.62886551700667,1.3639265010406685,rising,rising,25.184386886382388,above,False,above,669.0105468553,0.13590219231575887,1.0496555394780802,rising,rising,81511792.75,1.1534561543550397,175951591,0.5343531051105983,False,0,0,0.0,False,False,False,0.9,Stage 2, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.14,False,0.6232000000000001,Stage1_watch,base_quality
2025-11-10,MRVL,Leader,93.165,86.45,94.47,83.3301,69596530,2025-12-20,73.78982572732666,1.5254784125534877,rising,rising,17.157073008216756,above,False,above,669.9677433394,0.12903606309327217,-0.3721402032983702,flat,unconfirmed_flat,79549386.25,0.8748845626700231,175951591,0.3955436242687911,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,False,0.605,Stage 1,
2025-11-17,MRVL,Leader,85.43,77.45,86.72,73.62,93190616,2025-12-20,74.41048611917667,1.5208513995871662,rising,rising,4.084792398688561,above,False,above,657.1054155835,0.11786541118554858,-2.2444767115435735,falling,unconfirmed_falling,85198176.75,1.093809979918379,175951591,0.5296378138461959,False,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-11-24,MRVL,Leader,78.49,89.4,89.53,78.0,61867744,2025-12-20,75.31598643979333,1.5515517529318203,rising,rising,18.6998992192252,above,False,above,681.3942763692,0.13120157168969288,1.0618744565769571,rising,unconfirmed_rising,79668792.25,0.7765618412522125,175951591,0.3516179856537927,True,0,0,0.0,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-12-01,MRVL,Leader,89.135,98.91,102.77,88.3,155409803,2025-12-20,76.62768392294333,1.471809431683638,rising,rising,29.078676186355473,above,False,above,683.6875596125,0.14467134674215829,0.9913327592275306,rising,unconfirmed_rising,95016173.25,1.6356142084474024,175951591,0.8832531841101681,True,1,0,0.125,True,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-12-08,MRVL,Leader,90.45,84.425,92.85,83.8899,123661460,2025-12-20,77.31975690186002,1.2917429871611947,rising,rising,9.18942762217745,above,False,above,679.7690365054,0.12419659541131414,-1.7226501949648647,falling,unconfirmed_falling,108532405.75,1.1393966543490168,175951591,0.7028152419491336,False,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-12-15,MRVL,Leader,84.87,84.09,87.18,81.18,72325944,2025-12-20,78.10284056074335,1.1689998698071038,rising,rising,7.665738398592856,above,False,above,680.59,0.12355456295273219,-0.8496074677321404,falling,unconfirmed_falling,103316237.75,0.7000443064430112,175951591,0.4110559250356537,False,0,0,0.125,False,False,False,0.7,Stage 1, |  |  | ,Stage 1,0.7999999999999999,cautious,0.85,0.1,True,0.655,Stage 1,
2025-10-27,MSFT,Leader,530.7704456127,516.8269668711,552.6687937581,514.1221116535,159773915,2025-12-20,482.7826165654633,0.9805225391331724,rising,rising,7.051693482219747,above,False,above,680.0681604067,0.7599634815457658,-0.3525559252451935,flat,flat,102369881.25,1.56075119995316,198357200,0.8054858356540625,False,0,1,-0.125,False,False,False,0.7999999999999999,Stage 1, |  |  | ,Stage 3,0.5,watch,0.6,0.06666666666666667,False,0.4866666666666666,Stage 1,
