date,ticker,code,VolumeFactor,PriceFactor
2025-11-05,CEG,Clean,0.3757303370786516,0.34393258426966294
2025-11-04,CEG,Clean,0.34752808988764045,0.31382022471910115
2025-11-03,CEG,Clean,0.33752808988764044,0.3275280898876405
2025-10-31,CEG,Clean,0.29235955056179774,0.33213483146067413
2025-10-30,CEG,Clean,0.3121348314606741,0.3297752808988764
2025-10-29,CEG,Clean,0.28550561797752805,0.35280898876404493
2025-10-28,CEG,Clean,0.2656179775280899,0.2559550561797753
2025-11-25,CLSK,Crypto,0.7302247191011235,0.3558426966292135
2025-11-24,CLSK,Crypto,0.726067415730337,0.35460674157303373
2025-11-21,CLSK,Crypto,0.7189887640449438,0.4191011235955056
2025-11-20,CLSK,Crypto,0.7123595505617977,0.38842696629213486
2025-11-19,CLSK,Crypto,0.7093258426966292,0.3542696629213483
2025-11-18,CLSK,Crypto,0.7315730337078652,0.34123595505617976
2025-11-17,CLSK,Crypto,0.7213483146067415,0.33483146067415726
2025-11-14,CLSK,Crypto,0.7364044943820225,0.2832584269662921
2025-11-13,CLSK,Crypto,0.734494382022472,0.2803370786516854
2025-11-12,CLSK,Crypto,0.7544943820224719,0.20213483146067418
2025-11-11,CLSK,Crypto,0.7702247191011237,0.169438202247191
2025-11-10,CLSK,Crypto,0.8293258426966292,0.12337078651685392
2025-11-07,CLSK,Crypto,0.8373033707865168,0.13168539325842696
2025-11-06,CLSK,Crypto,0.8238202247191011,0.17269662921348314
2025-11-05,CLSK,Crypto,0.8267415730337079,0.14876404494382026
2025-11-04,CLSK,Crypto,0.8193258426966293,0.1304494382022472
2025-11-03,CLSK,Crypto,0.8067415730337079,0.11640449438202245
2025-10-31,CLSK,Crypto,0.7873033707865168,0.1096629213483146
2025-10-30,CLSK,Crypto,0.7851685393258427,0.0939325842696629
2025-10-29,CLSK,Crypto,0.7913483146067416,0.089438202247191
2025-10-28,CLSK,Crypto,0.793258426966292,0.08640449438202247
2025-11-25,COIN,Crypto,0.3568539325842697,0.1358426966292135
2025-11-24,COIN,Crypto,0.3604494382022472,0.1354494382022472
2025-11-21,COIN,Crypto,0.3534831460674157,0.13938202247191012
2025-11-20,COIN,Crypto,0.3287640449438202,0.11151685393258426
2025-11-19,COIN,Crypto,0.3379775280898877,0.12061797752808989
2025-11-18,COIN,Crypto,0.3520224719101124,0.12994382022471912
2025-11-17,COIN,Crypto,0.35123595505617977,0.13432584269662923
2025-11-14,COIN,Crypto,0.36033707865168535,0.15483146067415732
2025-11-13,COIN,Crypto,0.33269662921348314,0.1641011235955056
2025-11-12,COIN,Crypto,0.34685393258426966,0.3592134831460674
2025-11-11,COIN,Crypto,0.33213483146067413,0.3951685393258427
2025-11-10,COIN,Crypto,0.3342696629213483,0.4121348314606742
2025-11-07,COIN,Crypto,0.31483146067415724,0.43674157303370786
2025-11-06,COIN,Crypto,0.2961797752808989,0.40584269662921346
2025-11-05,COIN,Crypto,0.33213483146067413,0.4257303370786517
2025-11-04,COIN,Crypto,0.319438202247191,0.4017977528089888
2025-11-03,COIN,Crypto,0.3424719101123595,0.38640449438202246
2025-10-31,COIN,Crypto,0.3379775280898876,0.43887640449438203
2025-10-30,COIN,Crypto,0.30258426966292135,0.44157303370786516
2025-10-29,COIN,Crypto,0.3426966292134831,0.4787640449438202
2025-10-28,COIN,Crypto,0.3426966292134831,0.48044943820224717
2025-11-25,CRDO,AI,0.6920224719101123,0.3193258426966292
2025-11-24,CRDO,AI,0.6682022471910112,0.3165168539325843
2025-11-21,CRDO,AI,0.5719101123595505,0.36191011235955056
2025-11-20,CRDO,AI,0.5793258426966292,0.3831460674157303
2025-11-19,CRDO,AI,0.5860674157303369,0.34123595505617976
2025-11-18,CRDO,AI,0.6013483146067415,0.3417977528089887
2025-11-17,CRDO,AI,0.5991011235955056,0.3347191011235955
2025-11-14,CRDO,AI,0.5891011235955056,0.35011235955056175
2025-11-13,CRDO,AI,0.5944943820224718,0.29651685393258426
2025-11-12,CRDO,AI,0.5878651685393259,0.34808988764044946
2025-11-11,CRDO,AI,0.5747191011235954,0.3295505617977528
2025-11-10,CRDO,AI,0.6206741573033706,0.23146067415730337
2025-11-07,CRDO,AI,0.6112359550561798,0.22853932584269665
2025-11-06,CRDO,AI,0.5870786516853933,0.23651685393258426
2025-11-05,CRDO,AI,0.5715730337078653,0.23617977528089887
2025-11-04,CRDO,AI,0.5830337078651684,0.230561797752809
2025-11-03,CRDO,AI,0.566629213483146,0.25325842696629214
2025-10-31,CRDO,AI,0.6015730337078651,0.26853932584269663
2025-10-30,CRDO,AI,0.5687640449438203,0.3522471910112359
2025-10-29,CRDO,AI,0.6032584269662922,0.3547191011235955
2025-10-28,CRDO,AI,0.5595505617977529,0.4057303370786517
2025-11-25,CRM,Software,0.5185393258426966,0.6986516853932584
2025-11-24,CRM,Software,0.4743820224719101,0.7568539325842697
2025-11-21,CRM,Software,0.5217977528089888,0.7374157303370787
2025-11-20,CRM,Software,0.5002247191011235,0.7531460674157304
2025-11-19,CRM,Software,0.5069662921348314,0.7550561797752808
2025-11-18,CRM,Software,0.49157303370786515,0.7682022471910113
2025-11-17,CRM,Software,0.49988764044943823,0.696067415730337
2025-11-14,CRM,Software,0.5012359550561798,0.6317977528089888
2025-11-13,CRM,Software,0.5037078651685394,0.6284269662921349
2025-11-12,CRM,Software,0.5378651685393259,0.5640449438202247
2025-11-11,CRM,Software,0.5564044943820224,0.5694382022471911
2025-11-10,CRM,Software,0.5603370786516854,0.5550561797752809
2025-11-07,CRM,Software,0.5705617977528089,0.5537078651685393
2025-11-06,CRM,Software,0.5588764044943819,0.597303370786517
2025-11-05,CRM,Software,0.5752808988764044,0.6289887640449439
2025-11-04,CRM,Software,0.551123595505618,0.6430337078651686
2025-11-03,CRM,Software,0.5202247191011237,0.6138202247191011
2025-10-31,CRM,Software,0.4896629213483146,0.6056179775280899
2025-10-30,CRM,Software,0.47629213483146066,0.5869662921348314
2025-10-29,CRM,Software,0.4569662921348315,0.5750561797752809
2025-10-28,CRM,Software,0.48382022471910113,0.5741573033707865
2025-11-25,CRWD,Cybersecurity,0.5285393258426966,0.7110112359550562
2025-11-24,CRWD,Cybersecurity,0.5250561797752809,0.6885393258426966
2025-11-21,CRWD,Cybersecurity,0.4947191011235955,0.6735955056179774
2025-11-20,CRWD,Cybersecurity,0.5587640449438201,0.7032584269662921
2025-11-19,CRWD,Cybersecurity,0.6040449438202247,0.6706741573033707
2025-11-18,CRWD,Cybersecurity,0.5980898876404493,0.6638202247191011
2025-11-17,CRWD,Cybersecurity,0.5734831460674157,0.6875280898876404
2025-11-14,CRWD,Cybersecurity,0.5580898876404494,0.667752808988764
2025-11-13,CRWD,Cybersecurity,0.5321348314606742,0.6714606741573035
2025-11-12,CRWD,Cybersecurity,0.5307865168539325,0.6430337078651686
2025-11-11,CRWD,Cybersecurity,0.5317977528089888,0.6820224719101123
2025-11-10,CRWD,Cybersecurity,0.4891011235955056,0.6297752808988764
2025-11-07,CRWD,Cybersecurity,0.46898876404494383,0.6432584269662922
2025-11-06,CRWD,Cybersecurity,0.4208988764044943,0.6597752808988764
2025-11-05,CRWD,Cybersecurity,0.3712359550561798,0.6489887640449438
2025-11-04,CRWD,Cybersecurity,0.3423595505617977,0.638876404494382
2025-11-03,CRWD,Cybersecurity,0.35022471910112357,0.6257303370786517
2025-10-31,CRWD,Cybersecurity,0.29325842696629206,0.6264044943820225
2025-10-30,CRWD,Cybersecurity,0.23876404494382025,0.6249438202247192
2025-10-29,CRWD,Cybersecurity,0.26292134831460673,0.6199999999999999
2025-10-28,CRWD,Cybersecurity,0.259438202247191,0.6026966292134831
2025-11-25,CRWV,AI,0.4802247191011236,0.1745505617977528
2025-11-24,CRWV,AI,0.48247191011235957,0.1809550561797753
2025-11-21,CRWV,AI,0.5128089887640449,0.17275280898876402
2025-11-20,CRWV,AI,0.49089887640449437,0.1555056179775281
2025-11-19,CRWV,AI,0.5164044943820224,0.14865168539325843
2025-11-18,CRWV,AI,0.519438202247191,0.16342696629213485
2025-11-17,CRWV,AI,0.5373033707865168,0.17297752808988764
2025-11-14,CRWV,AI,0.5403370786516853,0.17724719101123595
2025-11-13,CRWV,AI,0.5551685393258426,0.18584269662921346
2025-11-12,CRWV,AI,0.5482022471910112,0.18870786516853935
2025-11-11,CRWV,AI,0.5484269662921347,0.2307303370786517
2025-11-10,CRWV,AI,0.5884269662921349,0.32101123595505615
2025-11-07,CRWV,AI,0.5695505617977528,0.3240449438202247
2025-11-06,CRWV,AI,0.5542696629213483,0.3200561797752809
2025-11-05,CRWV,AI,0.5304494382022472,0.6478651685393259
2025-11-04,CRWV,AI,0.5420224719101123,0.608314606741573
2025-11-03,CRWV,AI,0.5317977528089887,0.6031460674157304
2025-10-31,CRWV,AI,0.5608988764044943,0.5885393258426965
2025-10-30,CRWV,AI,0.5778651685393259,0.5908988764044943
2025-10-29,CRWV,AI,0.5642696629213483,0.5795505617977528
2025-10-28,CRWV,AI,0.5821348314606741,0.5841573033707865
2025-11-25,CVNA,Tech,0.37494382022471906,0.35044943820224717
2025-11-24,CVNA,Tech,0.3640449438202246,0.175561797752809
2025-11-21,CVNA,Tech,0.3485393258426966,0.18191011235955054
2025-11-20,CVNA,Tech,0.368314606741573,0.17353932584269663
2025-11-19,CVNA,Tech,0.36404494382022473,0.32842696629213486
2025-11-18,CVNA,Tech,0.35977528089887645,0.2980898876404494
2025-11-17,CVNA,Tech,0.38393258426966287,0.2796629213483146
2025-11-14,CVNA,Tech,0.35617977528089884,0.1405056179775281
2025-11-13,CVNA,Tech,0.36696629213483145,0.2531460674157303
2025-11-12,CVNA,Tech,0.35438202247191014,0.24224719101123598
2025-11-11,CVNA,Tech,0.3295505617977528,0.24606741573033708
2025-11-10,CVNA,Tech,0.31932584269662917,0.2468539325842697
2025-11-07,CVNA,Tech,0.32539325842696626,0.1302808988764045
2025-11-06,CVNA,Tech,0.31471910112359547,0.1304494382022472
2025-11-05,CVNA,Tech,0.3374157303370786,0.14370786516853934
2025-11-04,CVNA,Tech,0.3451685393258427,0.14584269662921348
2025-11-03,CVNA,Tech,0.3280898876404494,0.2965168539325843
2025-10-31,CVNA,Tech,0.2638202247191011,0.15460674157303372
2025-10-30,CVNA,Tech,0.23179775280898876,0.1546629213483146
2025-10-29,CVNA,Tech,0.2803370786516854,0.36707865168539333
2025-10-28,CVNA,Tech,0.2860674157303371,0.4739325842696629
2025-11-25,DDOG,Software,0.41651685393258425,0.2592134831460674
2025-11-24,DDOG,Software,0.39337078651685387,0.24808988764044945
2025-11-21,DDOG,Software,0.3746067415730337,0.24044943820224718
2025-11-20,DDOG,Software,0.39685393258426965,0.21943820224719102
2025-11-19,DDOG,Software,0.4141573033707865,0.21662921348314607
2025-11-18,DDOG,Software,0.3938202247191011,0.21820224719101125
2025-11-17,DDOG,Software,0.38977528089887636,0.21404494382022474
2025-11-14,DDOG,Software,0.3792134831460674,0.20426966292134832
2025-11-13,DDOG,Software,0.3938202247191011,0.1959550561797753
2025-11-12,DDOG,Software,0.40101123595505617,0.1810112359550562
2025-11-11,DDOG,Software,0.41258426966292133,0.20404494382022473
2025-11-10,DDOG,Software,0.41044943820224716,0.2093258426966292
2025-11-07,DDOG,Software,0.40696629213483143,0.24775280898876406
2025-11-06,DDOG,Software,0.3403370786516854,0.26988764044943825
2025-11-05,DDOG,Software,0.1752808988764045,0.7134831460674158
2025-11-04,DDOG,Software,0.21067415730337077,0.6411235955056179
2025-11-03,DDOG,Software,0.1842696629213483,0.6323595505617977
2025-10-31,DDOG,Software,0.16359550561797753,0.614943820224719
2025-10-30,DDOG,Software,0.13955056179775283,0.6278651685393258
2025-10-29,DDOG,Software,0.13932584269662923,0.6129213483146068
2025-10-28,DDOG,Software,0.1484269662921348,0.5007865168539326
2025-11-25,DELL,Tech,0.4898876404494382,0.4980898876404495
2025-11-24,DELL,Tech,0.5210112359550562,0.4913483146067416
2025-11-21,DELL,Tech,0.47134831460674154,0.48617977528089884
2025-11-20,DELL,Tech,0.45662921348314606,0.4950561797752808
2025-11-19,DELL,Tech,0.44617977528089886,0.48000000000000004
2025-11-18,DELL,Tech,0.4822471910112359,0.5092134831460674
2025-11-17,DELL,Tech,0.4825842696629213,0.5311235955056179
2025-11-14,DELL,Tech,0.4792134831460674,0.6437078651685393
2025-11-13,DELL,Tech,0.4820224719101123,0.6476404494382022
2025-11-12,DELL,Tech,0.4691011235955056,0.6603370786516853
2025-11-11,DELL,Tech,0.45640449438202246,0.6240449438202248
2025-11-10,DELL,Tech,0.4525842696629213,0.668876404494382
2025-11-07,DELL,Tech,0.4726966292134831,0.671123595505618
2025-11-06,DELL,Tech,0.4984269662921348,0.6642696629213483
2025-11-05,DELL,Tech,0.5140449438202247,0.6287640449438202
2025-11-04,DELL,Tech,0.5532584269662921,0.47438202247191014
2025-11-03,DELL,Tech,0.566067415730337,0.466629213483146
2025-10-31,DELL,Tech,0.5829213483146067,0.46393258426966294
2025-10-30,DELL,Tech,0.5935955056179776,0.3921348314606741
2025-10-29,DELL,Tech,0.572808988764045,0.37191011235955057
2025-10-28,DELL,Tech,0.5983146067415731,0.3491011235955056
2025-11-25,ENPH,Clean,0.14606741573033707,0.16662921348314608
2025-11-24,ENPH,Clean,0.15550561797752807,0.1455056179775281
2025-11-21,ENPH,Clean,0.1698876404494382,0.14696629213483145
2025-11-20,ENPH,Clean,0.1739325842696629,0.14342696629213483
2025-11-19,ENPH,Clean,0.16696629213483147,0.1489325842696629
2025-11-18,ENPH,Clean,0.16595505617977527,0.15910112359550563
2025-11-17,ENPH,Clean,0.17089887640449442,0.15853932584269664
2025-11-14,ENPH,Clean,0.16224719101123597,0.15337078651685393
2025-11-13,ENPH,Clean,0.16269662921348313,0.15286516853932586
2025-11-12,ENPH,Clean,0.14775280898876403,0.3295505617977528
2025-11-11,ENPH,Clean,0.14910112359550562,0.321123595505618
2025-11-10,ENPH,Clean,0.1587640449438202,0.3238202247191011
2025-11-07,ENPH,Clean,0.1543820224719101,0.36337078651685395
2025-11-06,ENPH,Clean,0.16752808988764045,0.379438202247191
2025-11-05,ENPH,Clean,0.17078651685393256,0.34629213483146065
2025-11-04,ENPH,Clean,0.13292134831460675,0.4256179775280899
2025-11-03,ENPH,Clean,0.13157303370786516,0.4341573033707865
2025-10-31,ENPH,Clean,0.1406741573033708,0.4792134831460674
2025-10-30,ENPH,Clean,0.15202247191011234,0.4771910112359551
2025-10-29,ENPH,Clean,0.12505617977528088,0.4786516853932584
2025-10-28,ENPH,Clean,0.14696629213483145,0.7434831460674156
2025-11-25,GEV,Clean,0.1597752808988764,0.5213483146067416
2025-11-24,GEV,Clean,0.16325842696629211,0.5174157303370787
2025-11-21,GEV,Clean,0.1793258426966292,0.5356179775280898
2025-11-20,GEV,Clean,0.19865168539325842,0.5379775280898876
2025-11-19,GEV,Clean,0.2046067415730337,0.5702247191011236
2025-11-18,GEV,Clean,0.19426966292134829,0.61
2025-11-17,GEV,Clean,0.20191011235955056,0.645505617977528
2025-11-14,GEV,Clean,0.18651685393258424,0.6628089887640449
2025-11-13,GEV,Clean,0.18337078651685393,0.35022471910112357
2025-11-12,GEV,Clean,0.1751685393258427,0.6965168539325842
2025-11-11,GEV,Clean,0.1798876404494382,0.6026966292134831
2025-11-10,GEV,Clean,0.18426966292134833,0.2997752808988764
2025-11-07,GEV,Clean,0.18247191011235953,0.24528089887640447
2025-11-06,GEV,Clean,0.18056179775280895,0.2635393258426966
2025-11-05,GEV,Clean,0.178314606741573,0.24185393258426963
2025-11-04,GEV,Clean,0.17426966292134832,0.2244943820224719
2025-11-03,GEV,Clean,0.17067415730337077,0.24971910112359552
2025-10-31,GEV,Clean,0.17202247191011238,0.26123595505617975
2025-10-30,GEV,Clean,0.17685393258426965,0.26202247191011235
2025-10-29,GEV,Clean,0.170561797752809,0.2458426966292135
2025-10-28,GEV,Clean,0.1696629213483146,0.2441573033707865
2025-11-25,GLXY,Crypto,0.5616853932584269,0.45764044943820226
2025-11-24,GLXY,Crypto,0.6159550561797752,0.4268539325842696
2025-11-21,GLXY,Crypto,0.6099999999999999,0.41123595505617977
2025-11-20,GLXY,Crypto,0.6202247191011235,0.39820224719101127
2025-11-19,GLXY,Crypto,0.61438202247191,0.40584269662921346
2025-11-18,GLXY,Crypto,0.6085393258426965,0.2907865168539326
2025-11-17,GLXY,Crypto,0.6113483146067415,0.19101123595505617
2025-11-14,GLXY,Crypto,0.6270786516853932,0.21516853932584268
2025-11-13,GLXY,Crypto,0.6250561797752809,0.2208988764044944
2025-11-12,GLXY,Crypto,0.6453932584269663,0.29707865168539327
2025-11-11,GLXY,Crypto,0.6364044943820224,0.30404494382022473
2025-11-10,GLXY,Crypto,0.6469662921348314,0.28584269662921347
2025-11-07,GLXY,Crypto,0.6237078651685392,0.2913483146067416
2025-11-06,GLXY,Crypto,0.6276404494382023,0.32044943820224714
2025-11-05,GLXY,Crypto,0.6495505617977527,0.2686516853932584
2025-11-04,GLXY,Crypto,0.6140449438202247,0.2439325842696629
2025-11-03,GLXY,Crypto,0.6453932584269663,0.2698876404494382
2025-10-31,GLXY,Crypto,0.6359550561797753,0.2565168539325843
2025-10-30,GLXY,Crypto,0.6548314606741573,0.2708988764044944
2025-10-29,GLXY,Crypto,0.6242696629213483,0.2747191011235955
2025-10-28,GLXY,Crypto,0.6223595505617977,0.26741573033707866
2025-11-25,GOOGL,Mag 7,0.837191011235955,0.39191011235955053
2025-11-24,GOOGL,Mag 7,0.78438202247191,0.40876404494382024
2025-11-21,GOOGL,Mag 7,0.7323595505617978,0.4349438202247191
2025-11-20,GOOGL,Mag 7,0.6846067415730336,0.41359550561797753
2025-11-19,GOOGL,Mag 7,0.7139325842696628,0.4167415730337079
2025-11-18,GOOGL,Mag 7,0.6457303370786517,0.4635955056179775
2025-11-17,GOOGL,Mag 7,0.6783146067415731,0.4280898876404494
2025-11-14,GOOGL,Mag 7,0.6376404494382023,0.4682022471910112
2025-11-13,GOOGL,Mag 7,0.6401123595505618,0.4582022471910112
2025-11-12,GOOGL,Mag 7,0.6275280898876405,0.47089887640449435
2025-11-11,GOOGL,Mag 7,0.6235955056179776,0.4868539325842697
2025-11-10,GOOGL,Mag 7,0.6115730337078651,0.49662921348314604
2025-11-07,GOOGL,Mag 7,0.6065168539325841,0.521685393258427
2025-11-06,GOOGL,Mag 7,0.6170786516853933,0.5502247191011236
2025-11-05,GOOGL,Mag 7,0.5938202247191011,0.5249438202247191
2025-11-04,GOOGL,Mag 7,0.5779775280898877,0.6423595505617978
2025-11-03,GOOGL,Mag 7,0.5813483146067416,0.6202247191011235
2025-10-31,GOOGL,Mag 7,0.5758426966292135,0.6125842696629213
2025-10-30,GOOGL,Mag 7,0.6044943820224719,0.618876404494382
2025-10-29,GOOGL,Mag 7,0.5346067415730337,0.6915730337078652
2025-10-28,GOOGL,Mag 7,0.49820224719101114,0.7078651685393258
2025-11-25,HIMS,Healthcare,0.21752808988764044,0.27724719101123596
2025-11-24,HIMS,Healthcare,0.2201123595505618,0.28073033707865175
2025-11-21,HIMS,Healthcare,0.2335955056179775,0.28269662921348315
2025-11-20,HIMS,Healthcare,0.23022471910112358,0.2791573033707865
2025-11-19,HIMS,Healthcare,0.22595505617977527,0.27820224719101116
2025-11-18,HIMS,Healthcare,0.21393258426966294,0.2803932584269662
2025-11-17,HIMS,Healthcare,0.2046067415730337,0.27999999999999997
2025-11-14,HIMS,Healthcare,0.22617977528089886,0.27999999999999997
2025-11-13,HIMS,Healthcare,0.2479775280898876,0.23101123595505618
2025-11-12,HIMS,Healthcare,0.249438202247191,0.22185393258426964
2025-11-11,HIMS,Healthcare,0.2752808988764045,0.12191011235955056
2025-11-10,HIMS,Healthcare,0.26157303370786517,0.13303370786516852
2025-11-07,HIMS,Healthcare,0.2638202247191011,0.14264044943820225
2025-11-06,HIMS,Healthcare,0.2752808988764045,0.15078651685393257
2025-11-05,HIMS,Healthcare,0.2839325842696629,0.13938202247191012
2025-11-04,HIMS,Healthcare,0.24235955056179775,0.14191011235955056
2025-11-03,HIMS,Healthcare,0.25202247191011234,0.14168539325842697
2025-10-31,HIMS,Healthcare,0.29606741573033707,0.17207865168539324
2025-10-30,HIMS,Healthcare,0.2903370786516854,0.15331460674157302
2025-10-29,HIMS,Healthcare,0.26707865168539324,0.1608426966292135
2025-10-28,HIMS,Healthcare,0.24269662921348312,0.1793820224719101
2025-11-25,HOOD,Fintech,0.5505617977528089,0.28797752808988764
2025-11-24,HOOD,Fintech,0.5287640449438202,0.3114606741573034
2025-11-21,HOOD,Fintech,0.5396629213483146,0.29730337078651686
2025-11-20,HOOD,Fintech,0.5105617977528091,0.30000000000000004
2025-11-19,HOOD,Fintech,0.4942696629213483,0.3450561797752809
2025-11-18,HOOD,Fintech,0.49573033707865166,0.3559550561797753
2025-11-17,HOOD,Fintech,0.48910112359550556,0.37134831460674156
2025-11-14,HOOD,Fintech,0.5067415730337078,0.40224719101123596
2025-11-13,HOOD,Fintech,0.5033707865168539,0.4366292134831461
2025-11-12,HOOD,Fintech,0.49696629213483146,0.4867415730337079
2025-11-11,HOOD,Fintech,0.4613483146067415,0.48370786516853936
2025-11-10,HOOD,Fintech,0.49179775280898874,0.4775280898876405
2025-11-07,HOOD,Fintech,0.5097752808988764,0.47719101123595503
2025-11-06,HOOD,Fintech,0.4953932584269663,0.4246067415730337
2025-11-05,HOOD,Fintech,0.4970786516853933,0.4635955056179775
2025-11-04,HOOD,Fintech,0.4829213483146067,0.45786516853932585
2025-11-03,HOOD,Fintech,0.469438202247191,0.49595505617977526
2025-10-31,HOOD,Fintech,0.48617977528089884,0.4658426966292135
2025-10-30,HOOD,Fintech,0.5337078651685394,0.499438202247191
2025-10-29,HOOD,Fintech,0.5374157303370786,0.48101123595505624
2025-10-28,HOOD,Fintech,0.5286516853932584,0.47168539325842695
2025-11-25,INTC,Semiconductor,0.7185393258426966,0.7170786516853932
2025-11-24,INTC,Semiconductor,0.7378651685393259,0.6793258426966291
2025-11-21,INTC,Semiconductor,0.7315730337078651,0.6513483146067415
2025-11-20,INTC,Semiconductor,0.7466292134831461,0.6322471910112359
2025-11-19,INTC,Semiconductor,0.7526966292134832,0.6143820224719101
2025-11-18,INTC,Semiconductor,0.7485393258426967,0.6039325842696629
2025-11-17,INTC,Semiconductor,0.7273033707865169,0.6226966292134831
2025-11-14,INTC,Semiconductor,0.7486516853932584,0.6275280898876405
2025-11-13,INTC,Semiconductor,0.7568539325842697,0.6125842696629215
2025-11-12,INTC,Semiconductor,0.7161797752808989,0.6242696629213482
2025-11-11,INTC,Semiconductor,0.7653932584269663,0.6182022471910111
2025-11-10,INTC,Semiconductor,0.7374157303370786,0.5717977528089887
2025-11-07,INTC,Semiconductor,0.7946067415730337,0.5797752808988764
2025-11-06,INTC,Semiconductor,0.8278651685393258,0.5486516853932584
2025-11-05,INTC,Semiconductor,0.8473033707865169,0.5476404494382023
2025-11-04,INTC,Semiconductor,0.8406741573033707,0.5462921348314607
2025-11-03,INTC,Semiconductor,0.8541573033707865,0.5583146067415731
2025-10-31,INTC,Semiconductor,0.8597752808988764,0.5498876404494382
2025-10-30,INTC,Semiconductor,0.8549438202247192,0.5444943820224719
2025-10-29,INTC,Semiconductor,0.8856179775280899,0.5231460674157303
2025-10-28,INTC,Semiconductor,0.9131460674157303,0.49741573033707864
2025-11-25,IONQ,Quantum,0.7737078651685393,0.40146067415730335
2025-11-24,IONQ,Quantum,0.7691011235955056,0.3664044943820225
2025-11-21,IONQ,Quantum,0.7874157303370786,0.3783146067415731
2025-11-20,IONQ,Quantum,0.7767415730337078,0.3882022471910112
2025-11-19,IONQ,Quantum,0.7992134831460674,0.4421348314606741
2025-11-18,IONQ,Quantum,0.8070786516853932,0.4271910112359551
2025-11-17,IONQ,Quantum,0.8026966292134831,0.42932584269662916
2025-11-14,IONQ,Quantum,0.7875280898876404,0.43202247191011234
2025-11-13,IONQ,Quantum,0.7811235955056179,0.45269662921348314
2025-11-12,IONQ,Quantum,0.7726966292134831,0.45247191011235954
2025-11-11,IONQ,Quantum,0.7689887640449438,0.43471910112359546
2025-11-10,IONQ,Quantum,0.7801123595505619,0.43280898876404494
2025-11-07,IONQ,Quantum,0.7931460674157302,0.3148314606741573
2025-11-06,IONQ,Quantum,0.7757303370786516,0.33786516853932586
2025-11-05,IONQ,Quantum,0.737752808988764,0.30134831460674155
2025-11-04,IONQ,Quantum,0.7168539325842697,0.23831460674157307
2025-11-03,IONQ,Quantum,0.7478651685393257,0.20314606741573032
2025-10-31,IONQ,Quantum,0.7714606741573032,0.2001123595505618
2025-10-30,IONQ,Quantum,0.749438202247191,0.16808988764044944
2025-10-29,IONQ,Quantum,0.7346067415730336,0.12325842696629213
2025-10-28,IONQ,Quantum,0.7430337078651685,0.13191011235955058
2025-11-25,IREN,AI,0.4997752808988764,0.2830337078651685
2025-11-24,IREN,AI,0.5550561797752809,0.2882022471910113
2025-11-21,IREN,AI,0.6146067415730336,0.30955056179775275
2025-11-20,IREN,AI,0.6461797752808989,0.2642696629213483
2025-11-19,IREN,AI,0.6441573033707865,0.23820224719101124
2025-11-18,IREN,AI,0.6392134831460674,0.25011235955056177
2025-11-17,IREN,AI,0.648876404494382,0.21898876404494383
2025-11-14,IREN,AI,0.6402247191011236,0.2144943820224719
2025-11-13,IREN,AI,0.6533707865168539,0.21719101123595502
2025-11-12,IREN,AI,0.6759550561797754,0.21224719101123596
2025-11-11,IREN,AI,0.6869662921348314,0.21123595505617976
2025-11-10,IREN,AI,0.6731460674157304,0.2019101123595506
2025-11-07,IREN,AI,0.7014606741573035,0.20876404494382025
2025-11-06,IREN,AI,0.7352808988764045,0.25348314606741573
2025-11-05,IREN,AI,0.7448314606741574,0.25494382022471906
2025-11-04,IREN,AI,0.7397752808988765,0.2933707865168539
2025-11-03,IREN,AI,0.750561797752809,0.25179775280898875
2025-10-31,IREN,AI,0.691123595505618,0.22651685393258428
2025-10-30,IREN,AI,0.6929213483146068,0.20539325842696632
2025-10-29,IREN,AI,0.704494382022472,0.19640449438202248
2025-10-28,IREN,AI,0.7273033707865169,0.21213483146067416
2025-11-25,JOBY,EV,0.5291011235955057,0.4434831460674157
2025-11-24,JOBY,EV,0.5419101123595506,0.4720224719101124
2025-11-21,JOBY,EV,0.5493258426966292,0.4848314606741573
2025-11-20,JOBY,EV,0.5211235955056179,0.2519101123595506
2025-11-19,JOBY,EV,0.5170786516853932,0.5184269662921348
2025-11-18,JOBY,EV,0.5320224719101123,0.5391011235955055
2025-11-17,JOBY,EV,0.5282022471910113,0.5086516853932584
2025-11-14,JOBY,EV,0.5265168539325843,0.22061797752808987
2025-11-13,JOBY,EV,0.5239325842696629,0.2252808988764045
2025-11-12,JOBY,EV,0.4991011235955056,0.4093258426966292
2025-11-11,JOBY,EV,0.5108988764044944,0.42269662921348317
2025-11-10,JOBY,EV,0.48528089887640447,0.19117977528089888
2025-11-07,JOBY,EV,0.4801123595505618,0.20095505617977527
2025-11-06,JOBY,EV,0.4541573033707865,0.23550561797752811
2025-11-05,JOBY,EV,0.4682022471910112,0.2247191011235955
2025-11-04,JOBY,EV,0.47292134831460675,0.19589887640449438
2025-11-03,JOBY,EV,0.4886516853932584,0.1889887640449438
2025-10-31,JOBY,EV,0.4710112359550561,0.18140449438202247
2025-10-30,JOBY,EV,0.4674157303370786,0.4443820224719101
2025-10-29,JOBY,EV,0.43573033707865166,0.3558426966292134
2025-10-28,JOBY,EV,0.4089887640449438,0.3698876404494382
2025-11-25,KTOS,Defense,0.5413483146067415,0.31247191011235953
2025-11-24,KTOS,Defense,0.5562921348314607,0.32617977528089886
2025-11-21,KTOS,Defense,0.5726966292134831,0.31910112359550563
